"Step","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"17309","0.1337331235408783","0.1337331235408783","0.1337331235408783","0.86811763048172","0.86811763048172","0.86811763048172","0.36811119318008423","0.36811119318008423","0.36811119318008423","0.31803688406944275","0.31803688406944275","0.31803688406944275","1.291948676109314","1.291948676109314","1.291948676109314","0.26543986797332764","0.26543986797332764","0.26543986797332764"
"17339","0.22010737657546997","0.22010737657546997","0.22010737657546997","0.8226406574249268","0.8226406574249268","0.8226406574249268","0.3170374631881714","0.3170374631881714","0.3170374631881714","0.20904678106307983","0.20904678106307983","0.20904678106307983","1.3787788152694702","1.3787788152694702","1.3787788152694702","0.37970542907714844","0.37970542907714844","0.37970542907714844"
"17369","0.3800865113735199","0.3800865113735199","0.3800865113735199","0.5672830939292908","0.5672830939292908","0.5672830939292908","0.3653916120529175","0.3653916120529175","0.3653916120529175","0.2512110769748688","0.2512110769748688","0.2512110769748688","1.0118733644485474","1.0118733644485474","1.0118733644485474","0.26442670822143555","0.26442670822143555","0.26442670822143555"
"17399","0.19047099351882935","0.19047099351882935","0.19047099351882935","1.5945557355880737","1.5945557355880737","1.5945557355880737","0.3296431303024292","0.3296431303024292","0.3296431303024292","0.24744395911693573","0.24744395911693573","0.24744395911693573","0.9655477404594421","0.9655477404594421","0.9655477404594421","0.3000514507293701","0.3000514507293701","0.3000514507293701"
"17429","0.16493527591228485","0.16493527591228485","0.16493527591228485","0.9123799204826355","0.9123799204826355","0.9123799204826355","0.2718251645565033","0.2718251645565033","0.2718251645565033","0.23068995773792267","0.23068995773792267","0.23068995773792267","1.3646632432937622","1.3646632432937622","1.3646632432937622","0.3405344784259796","0.3405344784259796","0.3405344784259796"
"17459","0.20815443992614746","0.20815443992614746","0.20815443992614746","0.7333862781524658","0.7333862781524658","0.7333862781524658","0.2815079987049103","0.2815079987049103","0.2815079987049103","0.25032585859298706","0.25032585859298706","0.25032585859298706","0.9199531078338623","0.9199531078338623","0.9199531078338623","0.2585891783237457","0.2585891783237457","0.2585891783237457"
"17489","0.2797825038433075","0.2797825038433075","0.2797825038433075","2.6187245845794678","2.6187245845794678","2.6187245845794678","0.3071138858795166","0.3071138858795166","0.3071138858795166","0.2937662899494171","0.2937662899494171","0.2937662899494171","1.4071091413497925","1.4071091413497925","1.4071091413497925","0.28825098276138306","0.28825098276138306","0.28825098276138306"
"17519","0.1533605009317398","0.1533605009317398","0.1533605009317398","0.5671078562736511","0.5671078562736511","0.5671078562736511","0.30517783761024475","0.30517783761024475","0.30517783761024475","0.2500348389148712","0.2500348389148712","0.2500348389148712","0.8996500372886658","0.8996500372886658","0.8996500372886658","0.2406793087720871","0.2406793087720871","0.2406793087720871"
"17549","0.21926158666610718","0.21926158666610718","0.21926158666610718","0.9784489274024963","0.9784489274024963","0.9784489274024963","0.27212291955947876","0.27212291955947876","0.27212291955947876","0.2441778928041458","0.2441778928041458","0.2441778928041458","1.0998698472976685","1.0998698472976685","1.0998698472976685","0.333435595035553","0.333435595035553","0.333435595035553"
"17579","0.2451954185962677","0.2451954185962677","0.2451954185962677","0.7423548102378845","0.7423548102378845","0.7423548102378845","0.34463104605674744","0.34463104605674744","0.34463104605674744","0.2796310782432556","0.2796310782432556","0.2796310782432556","0.8743245005607605","0.8743245005607605","0.8743245005607605","0.4680149257183075","0.4680149257183075","0.4680149257183075"
"17609","0.14046655595302582","0.14046655595302582","0.14046655595302582","2.018571376800537","2.018571376800537","2.018571376800537","0.27618521451950073","0.27618521451950073","0.27618521451950073","0.3259224593639374","0.3259224593639374","0.3259224593639374","1.4065552949905396","1.4065552949905396","1.4065552949905396","0.3182038962841034","0.3182038962841034","0.3182038962841034"
"17639","0.17477089166641235","0.17477089166641235","0.17477089166641235","0.9514594674110413","0.9514594674110413","0.9514594674110413","0.14194123446941376","0.14194123446941376","0.14194123446941376","0.42578017711639404","0.42578017711639404","0.42578017711639404","1.082778811454773","1.082778811454773","1.082778811454773","0.23843757808208466","0.23843757808208466","0.23843757808208466"
"17669","0.2137051671743393","0.2137051671743393","0.2137051671743393","0.5583510994911194","0.5583510994911194","0.5583510994911194","0.2276126742362976","0.2276126742362976","0.2276126742362976","0.25015899538993835","0.25015899538993835","0.25015899538993835","0.834887683391571","0.834887683391571","0.834887683391571","0.3354817032814026","0.3354817032814026","0.3354817032814026"
"17699","0.1860785186290741","0.1860785186290741","0.1860785186290741","0.7137384414672852","0.7137384414672852","0.7137384414672852","0.30449068546295166","0.30449068546295166","0.30449068546295166","0.33486250042915344","0.33486250042915344","0.33486250042915344","1.2266888618469238","1.2266888618469238","1.2266888618469238","0.21984490752220154","0.21984490752220154","0.21984490752220154"
"17729","0.21017244458198547","0.21017244458198547","0.21017244458198547","0.43005919456481934","0.43005919456481934","0.43005919456481934","0.20746970176696777","0.20746970176696777","0.20746970176696777","0.2906844913959503","0.2906844913959503","0.2906844913959503","0.7908061146736145","0.7908061146736145","0.7908061146736145","0.3270270526409149","0.3270270526409149","0.3270270526409149"
"17759","0.20202718675136566","0.20202718675136566","0.20202718675136566","0.3537408411502838","0.3537408411502838","0.3537408411502838","0.33800458908081055","0.33800458908081055","0.33800458908081055","0.2810499370098114","0.2810499370098114","0.2810499370098114","1.1129496097564697","1.1129496097564697","1.1129496097564697","0.3212396800518036","0.3212396800518036","0.3212396800518036"
"17789","0.27882906794548035","0.27882906794548035","0.27882906794548035","0.5124552845954895","0.5124552845954895","0.5124552845954895","0.21068474650382996","0.21068474650382996","0.21068474650382996","0.31632307171821594","0.31632307171821594","0.31632307171821594","0.7772032022476196","0.7772032022476196","0.7772032022476196","0.24881389737129211","0.24881389737129211","0.24881389737129211"
"17819","0.1744692027568817","0.1744692027568817","0.1744692027568817","0.431954562664032","0.431954562664032","0.431954562664032","0.4296417236328125","0.4296417236328125","0.4296417236328125","0.24432624876499176","0.24432624876499176","0.24432624876499176","0.8097398281097412","0.8097398281097412","0.8097398281097412","0.4429285228252411","0.4429285228252411","0.4429285228252411"
"17849","0.1647590845823288","0.1647590845823288","0.1647590845823288","0.6722927093505859","0.6722927093505859","0.6722927093505859","0.26085320115089417","0.26085320115089417","0.26085320115089417","0.2745620608329773","0.2745620608329773","0.2745620608329773","1.3599612712860107","1.3599612712860107","1.3599612712860107","0.2832616865634918","0.2832616865634918","0.2832616865634918"
"17879","0.19617411494255066","0.19617411494255066","0.19617411494255066","0.648219883441925","0.648219883441925","0.648219883441925","0.29946228861808777","0.29946228861808777","0.29946228861808777","0.322647362947464","0.322647362947464","0.322647362947464","0.9118198156356812","0.9118198156356812","0.9118198156356812","0.3012559413909912","0.3012559413909912","0.3012559413909912"
"17909","0.20198971033096313","0.20198971033096313","0.20198971033096313","0.919789731502533","0.919789731502533","0.919789731502533","0.44407761096954346","0.44407761096954346","0.44407761096954346","0.3261321187019348","0.3261321187019348","0.3261321187019348","1.0744184255599976","1.0744184255599976","1.0744184255599976","0.43853262066841125","0.43853262066841125","0.43853262066841125"
"17939","0.2513734698295593","0.2513734698295593","0.2513734698295593","0.5648068785667419","0.5648068785667419","0.5648068785667419","0.274311900138855","0.274311900138855","0.274311900138855","0.3028658628463745","0.3028658628463745","0.3028658628463745","0.8709748387336731","0.8709748387336731","0.8709748387336731","0.37770166993141174","0.37770166993141174","0.37770166993141174"
"17969","0.17765262722969055","0.17765262722969055","0.17765262722969055","0.9326821565628052","0.9326821565628052","0.9326821565628052","0.2927643954753876","0.2927643954753876","0.2927643954753876","0.29600250720977783","0.29600250720977783","0.29600250720977783","1.0090209245681763","1.0090209245681763","1.0090209245681763","0.3087459206581116","0.3087459206581116","0.3087459206581116"
"17999","0.1337551474571228","0.1337551474571228","0.1337551474571228","0.5022538900375366","0.5022538900375366","0.5022538900375366","0.2814705967903137","0.2814705967903137","0.2814705967903137","0.26125115156173706","0.26125115156173706","0.26125115156173706","0.9734636545181274","0.9734636545181274","0.9734636545181274","0.39931806921958923","0.39931806921958923","0.39931806921958923"
"18029","0.22305907309055328","0.22305907309055328","0.22305907309055328","0.4944848120212555","0.4944848120212555","0.4944848120212555","0.31465163826942444","0.31465163826942444","0.31465163826942444","0.2813606262207031","0.2813606262207031","0.2813606262207031","0.8633492588996887","0.8633492588996887","0.8633492588996887","0.5035602450370789","0.5035602450370789","0.5035602450370789"
"18059","0.31469887495040894","0.31469887495040894","0.31469887495040894","0.8064141869544983","0.8064141869544983","0.8064141869544983","0.23183223605155945","0.23183223605155945","0.23183223605155945","0.4637908935546875","0.4637908935546875","0.4637908935546875","1.813327431678772","1.813327431678772","1.813327431678772","0.3125147223472595","0.3125147223472595","0.3125147223472595"
"18089","0.14713610708713531","0.14713610708713531","0.14713610708713531","0.6136504411697388","0.6136504411697388","0.6136504411697388","0.3444375991821289","0.3444375991821289","0.3444375991821289","0.2838113009929657","0.2838113009929657","0.2838113009929657","0.9942113757133484","0.9942113757133484","0.9942113757133484","0.3603658080101013","0.3603658080101013","0.3603658080101013"
"18119","0.15978661179542542","0.15978661179542542","0.15978661179542542","0.6503718495368958","0.6503718495368958","0.6503718495368958","0.2703181505203247","0.2703181505203247","0.2703181505203247","0.268240362405777","0.268240362405777","0.268240362405777","1.0300835371017456","1.0300835371017456","1.0300835371017456","0.2934660017490387","0.2934660017490387","0.2934660017490387"
"18149","0.3333694338798523","0.3333694338798523","0.3333694338798523","0.6244553923606873","0.6244553923606873","0.6244553923606873","0.3458932340145111","0.3458932340145111","0.3458932340145111","0.2434162050485611","0.2434162050485611","0.2434162050485611","1.147454023361206","1.147454023361206","1.147454023361206","0.41909441351890564","0.41909441351890564","0.41909441351890564"
"18179","0.21043723821640015","0.21043723821640015","0.21043723821640015","0.5046994090080261","0.5046994090080261","0.5046994090080261","0.28579944372177124","0.28579944372177124","0.28579944372177124","0.2154533714056015","0.2154533714056015","0.2154533714056015","1.2454986572265625","1.2454986572265625","1.2454986572265625","0.4305034577846527","0.4305034577846527","0.4305034577846527"
"18209","0.12035705149173737","0.12035705149173737","0.12035705149173737","0.699292004108429","0.699292004108429","0.699292004108429","0.3623776137828827","0.3623776137828827","0.3623776137828827","0.326617568731308","0.326617568731308","0.326617568731308","1.1805356740951538","1.1805356740951538","1.1805356740951538","0.3738219439983368","0.3738219439983368","0.3738219439983368"
"18239","0.1434982866048813","0.1434982866048813","0.1434982866048813","0.46868544816970825","0.46868544816970825","0.46868544816970825","0.2550010681152344","0.2550010681152344","0.2550010681152344","0.3104332685470581","0.3104332685470581","0.3104332685470581","0.9942695498466492","0.9942695498466492","0.9942695498466492","0.2606014907360077","0.2606014907360077","0.2606014907360077"
"18269","0.2214765101671219","0.2214765101671219","0.2214765101671219","0.523694634437561","0.523694634437561","0.523694634437561","0.19257289171218872","0.19257289171218872","0.19257289171218872","0.320476233959198","0.320476233959198","0.320476233959198","1.0268374681472778","1.0268374681472778","1.0268374681472778","0.23100419342517853","0.23100419342517853","0.23100419342517853"
"18299","0.26697203516960144","0.26697203516960144","0.26697203516960144","0.6662659049034119","0.6662659049034119","0.6662659049034119","0.1828826665878296","0.1828826665878296","0.1828826665878296","0.2651219367980957","0.2651219367980957","0.2651219367980957","0.9621757864952087","0.9621757864952087","0.9621757864952087","0.34807929396629333","0.34807929396629333","0.34807929396629333"
"18329","0.18731917440891266","0.18731917440891266","0.18731917440891266","0.6906046867370605","0.6906046867370605","0.6906046867370605","0.43896445631980896","0.43896445631980896","0.43896445631980896","0.2858617603778839","0.2858617603778839","0.2858617603778839","1.331166386604309","1.331166386604309","1.331166386604309","0.41951391100883484","0.41951391100883484","0.41951391100883484"
"18359","0.18147212266921997","0.18147212266921997","0.18147212266921997","0.7005822658538818","0.7005822658538818","0.7005822658538818","0.20151931047439575","0.20151931047439575","0.20151931047439575","0.3843497335910797","0.3843497335910797","0.3843497335910797","1.322440266609192","1.322440266609192","1.322440266609192","0.3763490319252014","0.3763490319252014","0.3763490319252014"
"18389","0.1403815746307373","0.1403815746307373","0.1403815746307373","0.5074480175971985","0.5074480175971985","0.5074480175971985","0.17024700343608856","0.17024700343608856","0.17024700343608856","0.23734277486801147","0.23734277486801147","0.23734277486801147","0.8485971093177795","0.8485971093177795","0.8485971093177795","0.28246909379959106","0.28246909379959106","0.28246909379959106"
