"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"17249","64.93962860107422","64.93962860107422","64.93962860107422","144.7953338623047","144.7953338623047","144.7953338623047","18.79250144958496","18.79250144958496","18.79250144958496","64.58876037597656","64.58876037597656","64.58876037597656","144.76133728027344","144.76133728027344","144.76133728027344","18.710187911987305","18.710187911987305","18.710187911987305"
"17279","65.31851959228516","65.31851959228516","65.31851959228516","158.81793212890625","158.81793212890625","158.81793212890625","26.36396598815918","26.36396598815918","26.36396598815918","65.5140151977539","65.5140151977539","65.5140151977539","159.28903198242188","159.28903198242188","159.28903198242188","26.618288040161133","26.618288040161133","26.618288040161133"
"17309","64.04374694824219","64.04374694824219","64.04374694824219","148.7142333984375","148.7142333984375","148.7142333984375","24.516300201416016","24.516300201416016","24.516300201416016","63.465145111083984","63.465145111083984","63.465145111083984","147.7902374267578","147.7902374267578","147.7902374267578","24.49384307861328","24.49384307861328","24.49384307861328"
"17339","70.39176177978516","70.39176177978516","70.39176177978516","156.4673309326172","156.4673309326172","156.4673309326172","27.877023696899414","27.877023696899414","27.877023696899414","70.27303314208984","70.27303314208984","70.27303314208984","156.46002197265625","156.46002197265625","156.46002197265625","27.97721290588379","27.97721290588379","27.97721290588379"
"17369","62.35786819458008","62.35786819458008","62.35786819458008","138.8434600830078","138.8434600830078","138.8434600830078","18.68614387512207","18.68614387512207","18.68614387512207","62.32986068725586","62.32986068725586","62.32986068725586","139.4161834716797","139.4161834716797","139.4161834716797","18.795087814331055","18.795087814331055","18.795087814331055"
"17399","58.33613204956055","58.33613204956055","58.33613204956055","135.0608673095703","135.0608673095703","135.0608673095703","24.03476905822754","24.03476905822754","24.03476905822754","58.577117919921875","58.577117919921875","58.577117919921875","134.92576599121094","134.92576599121094","134.92576599121094","24.0601806640625","24.0601806640625","24.0601806640625"
"17429","65.88243865966797","65.88243865966797","65.88243865966797","150.1320037841797","150.1320037841797","150.1320037841797","18.95862579345703","18.95862579345703","18.95862579345703","65.37727355957031","65.37727355957031","65.37727355957031","151.22975158691406","151.22975158691406","151.22975158691406","18.613683700561523","18.613683700561523","18.613683700561523"
"17459","63.5502815246582","63.5502815246582","63.5502815246582","133.19851684570312","133.19851684570312","133.19851684570312","19.704469680786133","19.704469680786133","19.704469680786133","63.6992073059082","63.6992073059082","63.6992073059082","132.38671875","132.38671875","132.38671875","19.423797607421875","19.423797607421875","19.423797607421875"
"17489","70.62316131591797","70.62316131591797","70.62316131591797","162.3492889404297","162.3492889404297","162.3492889404297","24.156835556030273","24.156835556030273","24.156835556030273","70.7364501953125","70.7364501953125","70.7364501953125","162.77061462402344","162.77061462402344","162.77061462402344","23.9584903717041","23.9584903717041","23.9584903717041"
"17519","57.44480895996094","57.44480895996094","57.44480895996094","127.56270599365234","127.56270599365234","127.56270599365234","20.763534545898438","20.763534545898438","20.763534545898438","57.610145568847656","57.610145568847656","57.610145568847656","128.28883361816406","128.28883361816406","128.28883361816406","20.80278205871582","20.80278205871582","20.80278205871582"
"17549","67.0433349609375","67.0433349609375","67.0433349609375","152.48426818847656","152.48426818847656","152.48426818847656","24.753387451171875","24.753387451171875","24.753387451171875","66.86553192138672","66.86553192138672","66.86553192138672","150.5120086669922","150.5120086669922","150.5120086669922","24.854467391967773","24.854467391967773","24.854467391967773"
"17579","67.06038665771484","67.06038665771484","67.06038665771484","135.91940307617188","135.91940307617188","135.91940307617188","22.377017974853516","22.377017974853516","22.377017974853516","66.85858154296875","66.85858154296875","66.85858154296875","135.49143981933594","135.49143981933594","135.49143981933594","22.632030487060547","22.632030487060547","22.632030487060547"
"17609","72.08419799804688","72.08419799804688","72.08419799804688","159.80569458007812","159.80569458007812","159.80569458007812","23.87702751159668","23.87702751159668","23.87702751159668","72.16986083984375","72.16986083984375","72.16986083984375","159.31100463867188","159.31100463867188","159.31100463867188","23.675199508666992","23.675199508666992","23.675199508666992"
"17639","68.05989074707031","68.05989074707031","68.05989074707031","148.01858520507812","148.01858520507812","148.01858520507812","21.05335807800293","21.05335807800293","21.05335807800293","68.13131713867188","68.13131713867188","68.13131713867188","147.14822387695312","147.14822387695312","147.14822387695312","21.08594512939453","21.08594512939453","21.08594512939453"
"17669","66.87490844726562","66.87490844726562","66.87490844726562","138.05506896972656","138.05506896972656","138.05506896972656","21.746957778930664","21.746957778930664","21.746957778930664","66.16010284423828","66.16010284423828","66.16010284423828","138.97401428222656","138.97401428222656","138.97401428222656","21.470199584960938","21.470199584960938","21.470199584960938"
"17699","70.16749572753906","70.16749572753906","70.16749572753906","156.90557861328125","156.90557861328125","156.90557861328125","19.64775848388672","19.64775848388672","19.64775848388672","70.35963439941406","70.35963439941406","70.35963439941406","158.1789093017578","158.1789093017578","158.1789093017578","19.58852767944336","19.58852767944336","19.58852767944336"
"17729","65.25227355957031","65.25227355957031","65.25227355957031","136.346923828125","136.346923828125","136.346923828125","19.978878021240234","19.978878021240234","19.978878021240234","64.96949768066406","64.96949768066406","64.96949768066406","136.11013793945312","136.11013793945312","136.11013793945312","19.7093448638916","19.7093448638916","19.7093448638916"
"17759","68.73448944091797","68.73448944091797","68.73448944091797","154.45265197753906","154.45265197753906","154.45265197753906","28.180097579956055","28.180097579956055","28.180097579956055","68.39761352539062","68.39761352539062","68.39761352539062","152.53260803222656","152.53260803222656","152.53260803222656","28.028791427612305","28.028791427612305","28.028791427612305"
"17789","66.85875701904297","66.85875701904297","66.85875701904297","137.38330078125","137.38330078125","137.38330078125","20.445085525512695","20.445085525512695","20.445085525512695","66.19120025634766","66.19120025634766","66.19120025634766","138.5369873046875","138.5369873046875","138.5369873046875","20.61741828918457","20.61741828918457","20.61741828918457"
"17819","65.40039825439453","65.40039825439453","65.40039825439453","148.79063415527344","148.79063415527344","148.79063415527344","23.556337356567383","23.556337356567383","23.556337356567383","65.26789093017578","65.26789093017578","65.26789093017578","148.14845275878906","148.14845275878906","148.14845275878906","23.460718154907227","23.460718154907227","23.460718154907227"
"17849","65.40126037597656","65.40126037597656","65.40126037597656","145.5194091796875","145.5194091796875","145.5194091796875","21.506742477416992","21.506742477416992","21.506742477416992","65.57783508300781","65.57783508300781","65.57783508300781","145.445068359375","145.445068359375","145.445068359375","21.462318420410156","21.462318420410156","21.462318420410156"
"17879","61.77030944824219","61.77030944824219","61.77030944824219","143.2700958251953","143.2700958251953","143.2700958251953","22.613197326660156","22.613197326660156","22.613197326660156","61.7881965637207","61.7881965637207","61.7881965637207","142.9695281982422","142.9695281982422","142.9695281982422","23.184804916381836","23.184804916381836","23.184804916381836"
"17909","66.12086486816406","66.12086486816406","66.12086486816406","148.923828125","148.923828125","148.923828125","33.17818832397461","33.17818832397461","33.17818832397461","65.6771240234375","65.6771240234375","65.6771240234375","149.56719970703125","149.56719970703125","149.56719970703125","32.75898361206055","32.75898361206055","32.75898361206055"
"17939","67.40194702148438","67.40194702148438","67.40194702148438","147.11143493652344","147.11143493652344","147.11143493652344","22.4124698638916","22.4124698638916","22.4124698638916","66.93206024169922","66.93206024169922","66.93206024169922","147.70445251464844","147.70445251464844","147.70445251464844","22.659530639648438","22.659530639648438","22.659530639648438"
"17969","68.67377471923828","68.67377471923828","68.67377471923828","156.4417724609375","156.4417724609375","156.4417724609375","23.42600440979004","23.42600440979004","23.42600440979004","68.79188537597656","68.79188537597656","68.79188537597656","155.374755859375","155.374755859375","155.374755859375","23.270578384399414","23.270578384399414","23.270578384399414"
"17999","63.45931625366211","63.45931625366211","63.45931625366211","144.6790008544922","144.6790008544922","144.6790008544922","26.72991180419922","26.72991180419922","26.72991180419922","63.32875442504883","63.32875442504883","63.32875442504883","145.08624267578125","145.08624267578125","145.08624267578125","26.397178649902344","26.397178649902344","26.397178649902344"
"18029","67.84661102294922","67.84661102294922","67.84661102294922","146.53941345214844","146.53941345214844","146.53941345214844","30.25388526916504","30.25388526916504","30.25388526916504","67.74099731445312","67.74099731445312","67.74099731445312","147.35276794433594","147.35276794433594","147.35276794433594","30.13079833984375","30.13079833984375","30.13079833984375"
"18059","70.93538665771484","70.93538665771484","70.93538665771484","152.05712890625","152.05712890625","152.05712890625","19.205774307250977","19.205774307250977","19.205774307250977","70.68071746826172","70.68071746826172","70.68071746826172","151.43209838867188","151.43209838867188","151.43209838867188","18.988117218017578","18.988117218017578","18.988117218017578"
"18089","63.45525360107422","63.45525360107422","63.45525360107422","136.14219665527344","136.14219665527344","136.14219665527344","24.384546279907227","24.384546279907227","24.384546279907227","63.17808532714844","63.17808532714844","63.17808532714844","136.77496337890625","136.77496337890625","136.77496337890625","24.51613998413086","24.51613998413086","24.51613998413086"
"18119","71.85829162597656","71.85829162597656","71.85829162597656","152.37547302246094","152.37547302246094","152.37547302246094","24.15619659423828","24.15619659423828","24.15619659423828","71.70256805419922","71.70256805419922","71.70256805419922","151.4227752685547","151.4227752685547","151.4227752685547","24.023685455322266","24.023685455322266","24.023685455322266"
"18149","66.43193054199219","66.43193054199219","66.43193054199219","155.43545532226562","155.43545532226562","155.43545532226562","25.309526443481445","25.309526443481445","25.309526443481445","66.47484588623047","66.47484588623047","66.47484588623047","154.6011505126953","154.6011505126953","154.6011505126953","25.135385513305664","25.135385513305664","25.135385513305664"
"18179","67.9911117553711","67.9911117553711","67.9911117553711","151.82699584960938","151.82699584960938","151.82699584960938","25.23102569580078","25.23102569580078","25.23102569580078","67.74930572509766","67.74930572509766","67.74930572509766","151.23715209960938","151.23715209960938","151.23715209960938","25.4355411529541","25.4355411529541","25.4355411529541"
"18209","64.98953247070312","64.98953247070312","64.98953247070312","141.43533325195312","141.43533325195312","141.43533325195312","26.277538299560547","26.277538299560547","26.277538299560547","64.72492218017578","64.72492218017578","64.72492218017578","141.90223693847656","141.90223693847656","141.90223693847656","26.189666748046875","26.189666748046875","26.189666748046875"
