"Step","layer0_residual_mid_gpt2_jumprelu - losses/mse_loss","layer0_residual_mid_gpt2_jumprelu - losses/mse_loss__MIN","layer0_residual_mid_gpt2_jumprelu - losses/mse_loss__MAX","layer0_residual_mid_gpt2_singular_fisher - losses/mse_loss","layer0_residual_mid_gpt2_singular_fisher - losses/mse_loss__MIN","layer0_residual_mid_gpt2_singular_fisher - losses/mse_loss__MAX","layer10_residual_mid_gpt2_jumprelu - losses/mse_loss","layer10_residual_mid_gpt2_jumprelu - losses/mse_loss__MIN","layer10_residual_mid_gpt2_jumprelu - losses/mse_loss__MAX","layer10_residual_mid_gpt2_singular_fisher - losses/mse_loss","layer10_residual_mid_gpt2_singular_fisher - losses/mse_loss__MIN","layer10_residual_mid_gpt2_singular_fisher - losses/mse_loss__MAX","layer5_residual_mid_gpt2_jumprelu - losses/mse_loss","layer5_residual_mid_gpt2_jumprelu - losses/mse_loss__MIN","layer5_residual_mid_gpt2_jumprelu - losses/mse_loss__MAX","layer5_residual_mid_gpt2_singular_fisher - losses/mse_loss","layer5_residual_mid_gpt2_singular_fisher - losses/mse_loss__MIN","layer5_residual_mid_gpt2_singular_fisher - losses/mse_loss__MAX"
"17519","0.05722533538937569","0.05722533538937569","0.05722533538937569","0.31729215383529663","0.31729215383529663","0.31729215383529663","0.7584754228591919","0.7584754228591919","0.7584754228591919","4.7758469581604","4.7758469581604","4.7758469581604","1.9222509860992432","1.9222509860992432","1.9222509860992432","2.9174489974975586","2.9174489974975586","2.9174489974975586"
"17549","0.06463762372732162","0.06463762372732162","0.06463762372732162","0.3331018090248108","0.3331018090248108","0.3331018090248108","0.9229534864425659","0.9229534864425659","0.9229534864425659","6.048367977142334","6.048367977142334","6.048367977142334","0.40403541922569275","0.40403541922569275","0.40403541922569275","2.4786887168884277","2.4786887168884277","2.4786887168884277"
"17579","0.040381334722042084","0.040381334722042084","0.040381334722042084","0.28765055537223816","0.28765055537223816","0.28765055537223816","0.46468257904052734","0.46468257904052734","0.46468257904052734","3.1456964015960693","3.1456964015960693","3.1456964015960693","0.41248422861099243","0.41248422861099243","0.41248422861099243","2.0718133449554443","2.0718133449554443","2.0718133449554443"
"17609","0.058534782379865646","0.058534782379865646","0.058534782379865646","0.2877790331840515","0.2877790331840515","0.2877790331840515","0.7149396538734436","0.7149396538734436","0.7149396538734436","3.61822247505188","3.61822247505188","3.61822247505188","0.655573308467865","0.655573308467865","0.655573308467865","1.9696733951568604","1.9696733951568604","1.9696733951568604"
"17639","0.043145060539245605","0.043145060539245605","0.043145060539245605","0.33877813816070557","0.33877813816070557","0.33877813816070557","0.7549542784690857","0.7549542784690857","0.7549542784690857","4.239409923553467","4.239409923553467","4.239409923553467","0.2773599624633789","0.2773599624633789","0.2773599624633789","1.7106088399887085","1.7106088399887085","1.7106088399887085"
"17669","0.041343722492456436","0.041343722492456436","0.041343722492456436","0.34313175082206726","0.34313175082206726","0.34313175082206726","0.37801089882850647","0.37801089882850647","0.37801089882850647","3.2839231491088867","3.2839231491088867","3.2839231491088867","0.30520766973495483","0.30520766973495483","0.30520766973495483","2.0409624576568604","2.0409624576568604","2.0409624576568604"
"17699","0.04225090891122818","0.04225090891122818","0.04225090891122818","0.23165275156497955","0.23165275156497955","0.23165275156497955","2.2349002361297607","2.2349002361297607","2.2349002361297607","7.151784420013428","7.151784420013428","7.151784420013428","5.409820556640625","5.409820556640625","5.409820556640625","11.58151626586914","11.58151626586914","11.58151626586914"
"17729","0.06963256001472473","0.06963256001472473","0.06963256001472473","0.29198166728019714","0.29198166728019714","0.29198166728019714","0.41486549377441406","0.41486549377441406","0.41486549377441406","2.3668437004089355","2.3668437004089355","2.3668437004089355","0.2285127192735672","0.2285127192735672","0.2285127192735672","1.7596144676208496","1.7596144676208496","1.7596144676208496"
"17759","0.07755143195390701","0.07755143195390701","0.07755143195390701","0.3690136671066284","0.3690136671066284","0.3690136671066284","1.1946085691452026","1.1946085691452026","1.1946085691452026","6.157886981964111","6.157886981964111","6.157886981964111","0.33562713861465454","0.33562713861465454","0.33562713861465454","2.115927219390869","2.115927219390869","2.115927219390869"
"17789","0.061222076416015625","0.061222076416015625","0.061222076416015625","0.308826208114624","0.308826208114624","0.308826208114624","8.973832130432129","8.973832130432129","8.973832130432129","16.011877059936523","16.011877059936523","16.011877059936523","19.20122528076172","19.20122528076172","19.20122528076172","13.239020347595215","13.239020347595215","13.239020347595215"
"17819","0.04752948507666588","0.04752948507666588","0.04752948507666588","0.2565094232559204","0.2565094232559204","0.2565094232559204","1.1709158420562744","1.1709158420562744","1.1709158420562744","6.908980369567871","6.908980369567871","6.908980369567871","0.6142021417617798","0.6142021417617798","0.6142021417617798","2.6206109523773193","2.6206109523773193","2.6206109523773193"
"17849","0.06459716707468033","0.06459716707468033","0.06459716707468033","0.3267224133014679","0.3267224133014679","0.3267224133014679","0.46292242407798767","0.46292242407798767","0.46292242407798767","3.3693504333496094","3.3693504333496094","3.3693504333496094","0.34149008989334106","0.34149008989334106","0.34149008989334106","1.9762892723083496","1.9762892723083496","1.9762892723083496"
"17879","0.056492336094379425","0.056492336094379425","0.056492336094379425","0.37716880440711975","0.37716880440711975","0.37716880440711975","0.38087591528892517","0.38087591528892517","0.38087591528892517","2.6163604259490967","2.6163604259490967","2.6163604259490967","0.22027261555194855","0.22027261555194855","0.22027261555194855","1.6076916456222534","1.6076916456222534","1.6076916456222534"
"17909","0.040846243500709534","0.040846243500709534","0.040846243500709534","0.2864620089530945","0.2864620089530945","0.2864620089530945","0.3846440017223358","0.3846440017223358","0.3846440017223358","2.9205398559570312","2.9205398559570312","2.9205398559570312","0.5135892629623413","0.5135892629623413","0.5135892629623413","2.695359945297241","2.695359945297241","2.695359945297241"
"17939","0.054560355842113495","0.054560355842113495","0.054560355842113495","0.25616294145584106","0.25616294145584106","0.25616294145584106","0.885529637336731","0.885529637336731","0.885529637336731","2.942878007888794","2.942878007888794","2.942878007888794","0.17218132317066193","0.17218132317066193","0.17218132317066193","1.5900630950927734","1.5900630950927734","1.5900630950927734"
"17969","0.06514643877744675","0.06514643877744675","0.06514643877744675","0.2955251932144165","0.2955251932144165","0.2955251932144165","0.7878704071044922","0.7878704071044922","0.7878704071044922","3.989908456802368","3.989908456802368","3.989908456802368","1.679442048072815","1.679442048072815","1.679442048072815","3.426748514175415","3.426748514175415","3.426748514175415"
"17999","0.057589661329984665","0.057589661329984665","0.057589661329984665","0.26786288619041443","0.26786288619041443","0.26786288619041443","0.6499170064926147","0.6499170064926147","0.6499170064926147","3.155466318130493","3.155466318130493","3.155466318130493","0.6350285410881042","0.6350285410881042","0.6350285410881042","1.9556399583816528","1.9556399583816528","1.9556399583816528"
"18029","0.0667092427611351","0.0667092427611351","0.0667092427611351","0.2632124722003937","0.2632124722003937","0.2632124722003937","0.767612874507904","0.767612874507904","0.767612874507904","3.1578288078308105","3.1578288078308105","3.1578288078308105","0.4959162771701813","0.4959162771701813","0.4959162771701813","1.743980050086975","1.743980050086975","1.743980050086975"
"18059","0.06879455596208572","0.06879455596208572","0.06879455596208572","0.35330730676651","0.35330730676651","0.35330730676651","0.6872796416282654","0.6872796416282654","0.6872796416282654","5.890804767608643","5.890804767608643","5.890804767608643","0.24437271058559418","0.24437271058559418","0.24437271058559418","2.29355788230896","2.29355788230896","2.29355788230896"
"18089","0.04939664155244827","0.04939664155244827","0.04939664155244827","0.40960177779197693","0.40960177779197693","0.40960177779197693","1.8282064199447632","1.8282064199447632","1.8282064199447632","3.6049981117248535","3.6049981117248535","3.6049981117248535","3.4212288856506348","3.4212288856506348","3.4212288856506348","18.413127899169922","18.413127899169922","18.413127899169922"
"18119","0.0641719251871109","0.0641719251871109","0.0641719251871109","0.25729748606681824","0.25729748606681824","0.25729748606681824","1.6337000131607056","1.6337000131607056","1.6337000131607056","3.522897481918335","3.522897481918335","3.522897481918335","1.8583887815475464","1.8583887815475464","1.8583887815475464","5.597201347351074","5.597201347351074","5.597201347351074"
"18149","0.06179874390363693","0.06179874390363693","0.06179874390363693","0.3028160035610199","0.3028160035610199","0.3028160035610199","0.7676680088043213","0.7676680088043213","0.7676680088043213","7.819024085998535","7.819024085998535","7.819024085998535","0.32144710421562195","0.32144710421562195","0.32144710421562195","1.873738408088684","1.873738408088684","1.873738408088684"
"18179","0.059903886169195175","0.059903886169195175","0.059903886169195175","0.32496213912963867","0.32496213912963867","0.32496213912963867","1.027990460395813","1.027990460395813","1.027990460395813","6.52702522277832","6.52702522277832","6.52702522277832","0.8521996736526489","0.8521996736526489","0.8521996736526489","3.1207408905029297","3.1207408905029297","3.1207408905029297"
"18209","0.06612353026866913","0.06612353026866913","0.06612353026866913","0.3470369577407837","0.3470369577407837","0.3470369577407837","1.451601266860962","1.451601266860962","1.451601266860962","6.114842414855957","6.114842414855957","6.114842414855957","0.8124752640724182","0.8124752640724182","0.8124752640724182","3.5809743404388428","3.5809743404388428","3.5809743404388428"
"18239","0.07329018414020538","0.07329018414020538","0.07329018414020538","0.31705909967422485","0.31705909967422485","0.31705909967422485","0.47474902868270874","0.47474902868270874","0.47474902868270874","3.6060566902160645","3.6060566902160645","3.6060566902160645","0.5191637277603149","0.5191637277603149","0.5191637277603149","2.170663356781006","2.170663356781006","2.170663356781006"
"18269","0.07200376689434052","0.07200376689434052","0.07200376689434052","0.3227863907814026","0.3227863907814026","0.3227863907814026","0.5023524165153503","0.5023524165153503","0.5023524165153503","3.6212103366851807","3.6212103366851807","3.6212103366851807","0.2423698604106903","0.2423698604106903","0.2423698604106903","1.7165563106536865","1.7165563106536865","1.7165563106536865"
"18299","0.052975740283727646","0.052975740283727646","0.052975740283727646","0.3856780230998993","0.3856780230998993","0.3856780230998993","1.656912088394165","1.656912088394165","1.656912088394165","6.441492557525635","6.441492557525635","6.441492557525635","0.48903900384902954","0.48903900384902954","0.48903900384902954","2.78584623336792","2.78584623336792","2.78584623336792"
"18329","0.12164365500211716","0.12164365500211716","0.12164365500211716","0.32775625586509705","0.32775625586509705","0.32775625586509705","0.5062738060951233","0.5062738060951233","0.5062738060951233","3.3226475715637207","3.3226475715637207","3.3226475715637207","0.2477157711982727","0.2477157711982727","0.2477157711982727","2.024310827255249","2.024310827255249","2.024310827255249"
"18359","0.0693090483546257","0.0693090483546257","0.0693090483546257","0.26601406931877136","0.26601406931877136","0.26601406931877136","1.5741806030273438","1.5741806030273438","1.5741806030273438","5.210407733917236","5.210407733917236","5.210407733917236","8.850540161132812","8.850540161132812","8.850540161132812","10.619379997253418","10.619379997253418","10.619379997253418"
"18389","0.08677442371845245","0.08677442371845245","0.08677442371845245","0.3886745274066925","0.3886745274066925","0.3886745274066925","0.6160771250724792","0.6160771250724792","0.6160771250724792","3.1958935260772705","3.1958935260772705","3.1958935260772705","0.34459277987480164","0.34459277987480164","0.34459277987480164","1.9037290811538696","1.9037290811538696","1.9037290811538696"
"18419","0.07525436580181122","0.07525436580181122","0.07525436580181122","0.282185435295105","0.282185435295105","0.282185435295105","0.5136362910270691","0.5136362910270691","0.5136362910270691","3.554832696914673","3.554832696914673","3.554832696914673","0.2689717411994934","0.2689717411994934","0.2689717411994934","1.7674505710601807","1.7674505710601807","1.7674505710601807"
"18449","0.09177723526954651","0.09177723526954651","0.09177723526954651","0.25993067026138306","0.25993067026138306","0.25993067026138306","0.7667537331581116","0.7667537331581116","0.7667537331581116","5.027158260345459","5.027158260345459","5.027158260345459","0.3321439027786255","0.3321439027786255","0.3321439027786255","1.934096336364746","1.934096336364746","1.934096336364746"
"18479","0.052696168422698975","0.052696168422698975","0.052696168422698975","0.3533656895160675","0.3533656895160675","0.3533656895160675","0.5549008250236511","0.5549008250236511","0.5549008250236511","3.3183391094207764","3.3183391094207764","3.3183391094207764","0.3414503335952759","0.3414503335952759","0.3414503335952759","2.444732666015625","2.444732666015625","2.444732666015625"
"18509","0.04827764257788658","0.04827764257788658","0.04827764257788658","0.3176356852054596","0.3176356852054596","0.3176356852054596","1.6105598211288452","1.6105598211288452","1.6105598211288452","5.769597053527832","5.769597053527832","5.769597053527832","4.858189105987549","4.858189105987549","4.858189105987549","3.222095012664795","3.222095012664795","3.222095012664795"
