"Step","layer0_residual_mid_gpt2_jumprelu - losses/l0_loss","layer0_residual_mid_gpt2_jumprelu - losses/l0_loss__MIN","layer0_residual_mid_gpt2_jumprelu - losses/l0_loss__MAX","layer0_residual_mid_gpt2_singular_fisher - losses/l0_loss","layer0_residual_mid_gpt2_singular_fisher - losses/l0_loss__MIN","layer0_residual_mid_gpt2_singular_fisher - losses/l0_loss__MAX","layer10_residual_mid_gpt2_jumprelu - losses/l0_loss","layer10_residual_mid_gpt2_jumprelu - losses/l0_loss__MIN","layer10_residual_mid_gpt2_jumprelu - losses/l0_loss__MAX","layer10_residual_mid_gpt2_singular_fisher - losses/l0_loss","layer10_residual_mid_gpt2_singular_fisher - losses/l0_loss__MIN","layer10_residual_mid_gpt2_singular_fisher - losses/l0_loss__MAX","layer5_residual_mid_gpt2_jumprelu - losses/l0_loss","layer5_residual_mid_gpt2_jumprelu - losses/l0_loss__MIN","layer5_residual_mid_gpt2_jumprelu - losses/l0_loss__MAX","layer5_residual_mid_gpt2_singular_fisher - losses/l0_loss","layer5_residual_mid_gpt2_singular_fisher - losses/l0_loss__MIN","layer5_residual_mid_gpt2_singular_fisher - losses/l0_loss__MAX"
"18329","60577.44921875","60577.44921875","60577.44921875","35794.25","35794.25","35794.25","59657.8984375","59657.8984375","59657.8984375","37104.75","37104.75","37104.75","59427.546875","59427.546875","59427.546875","34077.3984375","34077.3984375","34077.3984375"
"18359","60193.796875","60193.796875","60193.796875","35647.94921875","35647.94921875","35647.94921875","59114.296875","59114.296875","59114.296875","36519.80078125","36519.80078125","36519.80078125","59119.34765625","59119.34765625","59119.34765625","33796.19921875","33796.19921875","33796.19921875"
"18389","60509.59765625","60509.59765625","60509.59765625","35791.19921875","35791.19921875","35791.19921875","59447.1484375","59447.1484375","59447.1484375","36813.6484375","36813.6484375","36813.6484375","59202.046875","59202.046875","59202.046875","34002.80078125","34002.80078125","34002.80078125"
"18419","60469.59765625","60469.59765625","60469.59765625","35752.44921875","35752.44921875","35752.44921875","59564.25","59564.25","59564.25","36275.34765625","36275.34765625","36275.34765625","59349.34765625","59349.34765625","59349.34765625","33787.84765625","33787.84765625","33787.84765625"
"18449","60612.59765625","60612.59765625","60612.59765625","35818.80078125","35818.80078125","35818.80078125","59687.8984375","59687.8984375","59687.8984375","36379.69921875","36379.69921875","36379.69921875","59301.34765625","59301.34765625","59301.34765625","33711.80078125","33711.80078125","33711.80078125"
"18479","60362.796875","60362.796875","60362.796875","35867.80078125","35867.80078125","35867.80078125","59655.94921875","59655.94921875","59655.94921875","36658.3984375","36658.3984375","36658.3984375","59205.296875","59205.296875","59205.296875","34004","34004","34004"
"18509","60301.046875","60301.046875","60301.046875","35711.59765625","35711.59765625","35711.59765625","59568.69921875","59568.69921875","59568.69921875","36645.3984375","36645.3984375","36645.3984375","59091.59765625","59091.59765625","59091.59765625","33850.80078125","33850.80078125","33850.80078125"
"18539","60258.75","60258.75","60258.75","35827.8984375","35827.8984375","35827.8984375","59426.296875","59426.296875","59426.296875","36647.5","36647.5","36647.5","59151.8984375","59151.8984375","59151.8984375","33959.80078125","33959.80078125","33959.80078125"
"18569","60573.6484375","60573.6484375","60573.6484375","35959.3984375","35959.3984375","35959.3984375","59651.25","59651.25","59651.25","37264.75","37264.75","37264.75","59114.546875","59114.546875","59114.546875","33706.59765625","33706.59765625","33706.59765625"
"18599","60474.1484375","60474.1484375","60474.1484375","35897.05078125","35897.05078125","35897.05078125","59620.69921875","59620.69921875","59620.69921875","37016.09765625","37016.09765625","37016.09765625","59015.046875","59015.046875","59015.046875","33733.1484375","33733.1484375","33733.1484375"
"18629","60538.5","60538.5","60538.5","35558.59765625","35558.59765625","35558.59765625","59762.3984375","59762.3984375","59762.3984375","36934.55078125","36934.55078125","36934.55078125","59049.25","59049.25","59049.25","33601.94921875","33601.94921875","33601.94921875"
"18659","60585.44921875","60585.44921875","60585.44921875","35923.75","35923.75","35923.75","59627.546875","59627.546875","59627.546875","36785.30078125","36785.30078125","36785.30078125","59123.75","59123.75","59123.75","33403.1484375","33403.1484375","33403.1484375"
"18689","60504.44921875","60504.44921875","60504.44921875","35857.80078125","35857.80078125","35857.80078125","59640.5","59640.5","59640.5","36805.34765625","36805.34765625","36805.34765625","59179.296875","59179.296875","59179.296875","34076.30078125","34076.30078125","34076.30078125"
"18719","60472.796875","60472.796875","60472.796875","35557.69921875","35557.69921875","35557.69921875","59654.84765625","59654.84765625","59654.84765625","36707.55078125","36707.55078125","36707.55078125","59153.34765625","59153.34765625","59153.34765625","33684.94921875","33684.94921875","33684.94921875"
"18749","60386.046875","60386.046875","60386.046875","35794.75","35794.75","35794.75","59504.796875","59504.796875","59504.796875","36595","36595","36595","59000.3984375","59000.3984375","59000.3984375","34022.05078125","34022.05078125","34022.05078125"
"18779","60554.59765625","60554.59765625","60554.59765625","35623.69921875","35623.69921875","35623.69921875","59668","59668","59668","37002.5","37002.5","37002.5","59105.19921875","59105.19921875","59105.19921875","33910.09765625","33910.09765625","33910.09765625"
"18809","60548.44921875","60548.44921875","60548.44921875","35757.75","35757.75","35757.75","59688.8984375","59688.8984375","59688.8984375","36859.8984375","36859.8984375","36859.8984375","59047.44921875","59047.44921875","59047.44921875","33694.59765625","33694.59765625","33694.59765625"
"18839","60537.8984375","60537.8984375","60537.8984375","35761.69921875","35761.69921875","35761.69921875","59607.69921875","59607.69921875","59607.69921875","36724.5","36724.5","36724.5","59067.796875","59067.796875","59067.796875","33546.3984375","33546.3984375","33546.3984375"
"18869","60622.44921875","60622.44921875","60622.44921875","35640.8984375","35640.8984375","35640.8984375","59527.5","59527.5","59527.5","36436.05078125","36436.05078125","36436.05078125","59005.796875","59005.796875","59005.796875","33356.69921875","33356.69921875","33356.69921875"
"18899","60648.09765625","60648.09765625","60648.09765625","35590.44921875","35590.44921875","35590.44921875","59624.69921875","59624.69921875","59624.69921875","36366.94921875","36366.94921875","36366.94921875","59011.84765625","59011.84765625","59011.84765625","33363.84765625","33363.84765625","33363.84765625"
"18929","60580.8984375","60580.8984375","60580.8984375","35804.5","35804.5","35804.5","59627.69921875","59627.69921875","59627.69921875","36318","36318","36318","59013.59765625","59013.59765625","59013.59765625","33582.30078125","33582.30078125","33582.30078125"
"18959","60505.796875","60505.796875","60505.796875","35785.55078125","35785.55078125","35785.55078125","59640.5","59640.5","59640.5","36762.6484375","36762.6484375","36762.6484375","59135","59135","59135","33511.3984375","33511.3984375","33511.3984375"
"18989","60561.296875","60561.296875","60561.296875","35568.19921875","35568.19921875","35568.19921875","59608.09765625","59608.09765625","59608.09765625","36243.84765625","36243.84765625","36243.84765625","58975.546875","58975.546875","58975.546875","33082.5","33082.5","33082.5"
"19019","60454.6484375","60454.6484375","60454.6484375","35609.19921875","35609.19921875","35609.19921875","59514.34765625","59514.34765625","59514.34765625","36224.30078125","36224.30078125","36224.30078125","58953.75","58953.75","58953.75","33885.55078125","33885.55078125","33885.55078125"
"19049","60560","60560","60560","35677.80078125","35677.80078125","35677.80078125","59558.25","59558.25","59558.25","36478.84765625","36478.84765625","36478.84765625","58963.09765625","58963.09765625","58963.09765625","33778.6484375","33778.6484375","33778.6484375"
"19079","60511.25","60511.25","60511.25","35861.25","35861.25","35861.25","59580.3984375","59580.3984375","59580.3984375","36190.05078125","36190.05078125","36190.05078125","59040.69921875","59040.69921875","59040.69921875","34036.3984375","34036.3984375","34036.3984375"
"19109","60586.84765625","60586.84765625","60586.84765625","35597.25","35597.25","35597.25","59652.3984375","59652.3984375","59652.3984375","36775.80078125","36775.80078125","36775.80078125","59174.75","59174.75","59174.75","34258.19921875","34258.19921875","34258.19921875"
"19139","60378.5","60378.5","60378.5","35527.19921875","35527.19921875","35527.19921875","59473.84765625","59473.84765625","59473.84765625","36399.09765625","36399.09765625","36399.09765625","59185","59185","59185","34172.8984375","34172.8984375","34172.8984375"
"19169","60559.69921875","60559.69921875","60559.69921875","35606.05078125","35606.05078125","35606.05078125","59606.25","59606.25","59606.25","36610.34765625","36610.34765625","36610.34765625","59085.84765625","59085.84765625","59085.84765625","33430.19921875","33430.19921875","33430.19921875"
"19199","60529.84765625","60529.84765625","60529.84765625","35595.34765625","35595.34765625","35595.34765625","59552.796875","59552.796875","59552.796875","36634.6484375","36634.6484375","36634.6484375","59037.19921875","59037.19921875","59037.19921875","33620.19921875","33620.19921875","33620.19921875"
"19229","60522","60522","60522","35504.3984375","35504.3984375","35504.3984375","59477.546875","59477.546875","59477.546875","36377","36377","36377","59081.6484375","59081.6484375","59081.6484375","33507.94921875","33507.94921875","33507.94921875"
"19259","60619.8984375","60619.8984375","60619.8984375","35683.8984375","35683.8984375","35683.8984375","59567.94921875","59567.94921875","59567.94921875","36756.1484375","36756.1484375","36756.1484375","59015.25","59015.25","59015.25","33421.6484375","33421.6484375","33421.6484375"
"19289","60531.3984375","60531.3984375","60531.3984375","35627.30078125","35627.30078125","35627.30078125","59493.75","59493.75","59493.75","36544.84765625","36544.84765625","36544.84765625","59091.19921875","59091.19921875","59091.19921875","33684.59765625","33684.59765625","33684.59765625"
"19319","60557.09765625","60557.09765625","60557.09765625","35678.55078125","35678.55078125","35678.55078125","59540.75","59540.75","59540.75","36371.6484375","36371.6484375","36371.6484375","59032.046875","59032.046875","59032.046875","33323.25","33323.25","33323.25"
"19349","60511.046875","60511.046875","60511.046875","35710.05078125","35710.05078125","35710.05078125","59562.25","59562.25","59562.25","36947.09765625","36947.09765625","36947.09765625","58936.84765625","58936.84765625","58936.84765625","33538.3984375","33538.3984375","33538.3984375"
"19379","60558.046875","60558.046875","60558.046875","35500.3984375","35500.3984375","35500.3984375","59672.25","59672.25","59672.25","36982.6484375","36982.6484375","36982.6484375","58967.19921875","58967.19921875","58967.19921875","33981.8984375","33981.8984375","33981.8984375"
"19409","60511.19921875","60511.19921875","60511.19921875","35484.6484375","35484.6484375","35484.6484375","59487","59487","59487","36068.84765625","36068.84765625","36068.84765625","58866.19921875","58866.19921875","58866.19921875","32462.099609375","32462.099609375","32462.099609375"
"19439","60490.75","60490.75","60490.75","35447.44921875","35447.44921875","35447.44921875","59617.94921875","59617.94921875","59617.94921875","36601.94921875","36601.94921875","36601.94921875","59019.59765625","59019.59765625","59019.59765625","33110.75","33110.75","33110.75"
"19469","60569.3984375","60569.3984375","60569.3984375","35488.69921875","35488.69921875","35488.69921875","59692.09765625","59692.09765625","59692.09765625","36680.3984375","36680.3984375","36680.3984375","59227.19921875","59227.19921875","59227.19921875","33450","33450","33450"
"19499","60557.69921875","60557.69921875","60557.69921875","35531.8984375","35531.8984375","35531.8984375","59584.09765625","59584.09765625","59584.09765625","36380.75","36380.75","36380.75","59195.84765625","59195.84765625","59195.84765625","33323.25","33323.25","33323.25"
"19529","60627.19921875","60627.19921875","60627.19921875","35251.30078125","35251.30078125","35251.30078125","59603.3984375","59603.3984375","59603.3984375","36392.59765625","36392.59765625","36392.59765625","58990.546875","58990.546875","58990.546875","32098.798828125","32098.798828125","32098.798828125"
"19559","60565.546875","60565.546875","60565.546875","35724.25","35724.25","35724.25","59584.69921875","59584.69921875","59584.69921875","36584.3984375","36584.3984375","36584.3984375","58923.69921875","58923.69921875","58923.69921875","33587.25","33587.25","33587.25"
"19589","60557.94921875","60557.94921875","60557.94921875","35601.69921875","35601.69921875","35601.69921875","59630.796875","59630.796875","59630.796875","37022.1484375","37022.1484375","37022.1484375","59015.546875","59015.546875","59015.546875","33728.69921875","33728.69921875","33728.69921875"
"19619","60528.25","60528.25","60528.25","35496.75","35496.75","35496.75","59561.75","59561.75","59561.75","36845.59765625","36845.59765625","36845.59765625","59058.046875","59058.046875","59058.046875","33371.25","33371.25","33371.25"
"19649","60375.1484375","60375.1484375","60375.1484375","35349.8984375","35349.8984375","35349.8984375","59496.19921875","59496.19921875","59496.19921875","36713.6484375","36713.6484375","36713.6484375","59013.09765625","59013.09765625","59013.09765625","33379.05078125","33379.05078125","33379.05078125"
"19679","60510","60510","60510","35656.09765625","35656.09765625","35656.09765625","59534.296875","59534.296875","59534.296875","36870.34765625","36870.34765625","36870.34765625","59270.69921875","59270.69921875","59270.69921875","33964.5","33964.5","33964.5"
"19709","60557.6484375","60557.6484375","60557.6484375","35506.09765625","35506.09765625","35506.09765625","59479.94921875","59479.94921875","59479.94921875","36326.30078125","36326.30078125","36326.30078125","59003.1484375","59003.1484375","59003.1484375","33131.30078125","33131.30078125","33131.30078125"
"19739","60529.1484375","60529.1484375","60529.1484375","35730.94921875","35730.94921875","35730.94921875","59561.3984375","59561.3984375","59561.3984375","36209.55078125","36209.55078125","36209.55078125","59010.1484375","59010.1484375","59010.1484375","33121.1484375","33121.1484375","33121.1484375"
"19769","60358.3984375","60358.3984375","60358.3984375","35312.05078125","35312.05078125","35312.05078125","59403.09765625","59403.09765625","59403.09765625","36257.94921875","36257.94921875","36257.94921875","58747.84765625","58747.84765625","58747.84765625","33243.34765625","33243.34765625","33243.34765625"
