"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"13469","0.2560397982597351","0.2560397982597351","0.2560397982597351","0.2968437075614929","0.2968437075614929","0.2968437075614929","0.07927544414997101","0.07927544414997101","0.07927544414997101","0.40129855275154114","0.40129855275154114","0.40129855275154114","0.3753228783607483","0.3753228783607483","0.3753228783607483","0.13232655823230743","0.13232655823230743","0.13232655823230743"
"13499","0.3294036388397217","0.3294036388397217","0.3294036388397217","0.3433059751987457","0.3433059751987457","0.3433059751987457","0.08040778338909149","0.08040778338909149","0.08040778338909149","0.49458983540534973","0.49458983540534973","0.49458983540534973","0.38715675473213196","0.38715675473213196","0.38715675473213196","0.07465241104364395","0.07465241104364395","0.07465241104364395"
"13529","0.22454284131526947","0.22454284131526947","0.22454284131526947","0.49548038840293884","0.49548038840293884","0.49548038840293884","0.05778432637453079","0.05778432637453079","0.05778432637453079","0.2630005478858948","0.2630005478858948","0.2630005478858948","0.4641757607460022","0.4641757607460022","0.4641757607460022","0.10176339745521545","0.10176339745521545","0.10176339745521545"
"13559","0.24261027574539185","0.24261027574539185","0.24261027574539185","0.4920794665813446","0.4920794665813446","0.4920794665813446","0.06953185796737671","0.06953185796737671","0.06953185796737671","0.3605685234069824","0.3605685234069824","0.3605685234069824","0.5273734927177429","0.5273734927177429","0.5273734927177429","0.09662420302629471","0.09662420302629471","0.09662420302629471"
"13589","0.27198201417922974","0.27198201417922974","0.27198201417922974","0.4059469997882843","0.4059469997882843","0.4059469997882843","0.07923204451799393","0.07923204451799393","0.07923204451799393","0.3143465220928192","0.3143465220928192","0.3143465220928192","0.6967796087265015","0.6967796087265015","0.6967796087265015","0.08703883737325668","0.08703883737325668","0.08703883737325668"
"13619","1.6183785200119019","1.6183785200119019","1.6183785200119019","1.2675387859344482","1.2675387859344482","1.2675387859344482","0.07155762612819672","0.07155762612819672","0.07155762612819672","1.1297154426574707","1.1297154426574707","1.1297154426574707","0.8271658420562744","0.8271658420562744","0.8271658420562744","0.10367000102996826","0.10367000102996826","0.10367000102996826"
"13649","0.5617767572402954","0.5617767572402954","0.5617767572402954","0.27678459882736206","0.27678459882736206","0.27678459882736206","0.050116345286369324","0.050116345286369324","0.050116345286369324","0.3876960575580597","0.3876960575580597","0.3876960575580597","0.6667230725288391","0.6667230725288391","0.6667230725288391","0.07961779087781906","0.07961779087781906","0.07961779087781906"
"13679","0.48248428106307983","0.48248428106307983","0.48248428106307983","0.22011783719062805","0.22011783719062805","0.22011783719062805","0.05282871425151825","0.05282871425151825","0.05282871425151825","0.2351519763469696","0.2351519763469696","0.2351519763469696","0.4411505162715912","0.4411505162715912","0.4411505162715912","0.1008944883942604","0.1008944883942604","0.1008944883942604"
"13709","0.5283827781677246","0.5283827781677246","0.5283827781677246","7.878562927246094","7.878562927246094","7.878562927246094","0.06800995767116547","0.06800995767116547","0.06800995767116547","0.47468748688697815","0.47468748688697815","0.47468748688697815","6.246468544006348","6.246468544006348","6.246468544006348","0.07247364521026611","0.07247364521026611","0.07247364521026611"
"13739","0.41102471947669983","0.41102471947669983","0.41102471947669983","0.28834226727485657","0.28834226727485657","0.28834226727485657","0.08833656460046768","0.08833656460046768","0.08833656460046768","0.22907382249832153","0.22907382249832153","0.22907382249832153","0.7131322026252747","0.7131322026252747","0.7131322026252747","0.08758558332920074","0.08758558332920074","0.08758558332920074"
"13769","0.30330997705459595","0.30330997705459595","0.30330997705459595","1.2479381561279297","1.2479381561279297","1.2479381561279297","0.07080023735761642","0.07080023735761642","0.07080023735761642","0.20341232419013977","0.20341232419013977","0.20341232419013977","0.4956224262714386","0.4956224262714386","0.4956224262714386","0.0805320143699646","0.0805320143699646","0.0805320143699646"
"13799","0.48723769187927246","0.48723769187927246","0.48723769187927246","1.4458051919937134","1.4458051919937134","1.4458051919937134","0.053327739238739014","0.053327739238739014","0.053327739238739014","0.2706436812877655","0.2706436812877655","0.2706436812877655","1.1346544027328491","1.1346544027328491","1.1346544027328491","0.09990454465150833","0.09990454465150833","0.09990454465150833"
"13829","0.2664624750614166","0.2664624750614166","0.2664624750614166","0.4177345931529999","0.4177345931529999","0.4177345931529999","0.08522844314575195","0.08522844314575195","0.08522844314575195","0.3585430681705475","0.3585430681705475","0.3585430681705475","0.7298170328140259","0.7298170328140259","0.7298170328140259","0.10651320964097977","0.10651320964097977","0.10651320964097977"
"13859","0.23754477500915527","0.23754477500915527","0.23754477500915527","0.36422768235206604","0.36422768235206604","0.36422768235206604","0.06829272955656052","0.06829272955656052","0.06829272955656052","0.20673425495624542","0.20673425495624542","0.20673425495624542","0.4326797425746918","0.4326797425746918","0.4326797425746918","0.10962903499603271","0.10962903499603271","0.10962903499603271"
"13889","0.25385597348213196","0.25385597348213196","0.25385597348213196","0.46229925751686096","0.46229925751686096","0.46229925751686096","0.06731834262609482","0.06731834262609482","0.06731834262609482","0.18123824894428253","0.18123824894428253","0.18123824894428253","0.4938413202762604","0.4938413202762604","0.4938413202762604","0.10032794624567032","0.10032794624567032","0.10032794624567032"
"13919","0.1711682826280594","0.1711682826280594","0.1711682826280594","0.2888216972351074","0.2888216972351074","0.2888216972351074","0.06547428667545319","0.06547428667545319","0.06547428667545319","0.186715230345726","0.186715230345726","0.186715230345726","0.2525457441806793","0.2525457441806793","0.2525457441806793","0.09576833248138428","0.09576833248138428","0.09576833248138428"
"13949","0.2779998481273651","0.2779998481273651","0.2779998481273651","0.3853569030761719","0.3853569030761719","0.3853569030761719","0.06690892577171326","0.06690892577171326","0.06690892577171326","0.21474258601665497","0.21474258601665497","0.21474258601665497","0.7636523246765137","0.7636523246765137","0.7636523246765137","0.08900558203458786","0.08900558203458786","0.08900558203458786"
"13979","0.18454605340957642","0.18454605340957642","0.18454605340957642","0.1984323114156723","0.1984323114156723","0.1984323114156723","0.07080041617155075","0.07080041617155075","0.07080041617155075","0.2056519240140915","0.2056519240140915","0.2056519240140915","0.31117182970046997","0.31117182970046997","0.31117182970046997","0.07307659834623337","0.07307659834623337","0.07307659834623337"
"14009","0.579689621925354","0.579689621925354","0.579689621925354","1.0658982992172241","1.0658982992172241","1.0658982992172241","0.060921162366867065","0.060921162366867065","0.060921162366867065","0.3252001106739044","0.3252001106739044","0.3252001106739044","1.059450626373291","1.059450626373291","1.059450626373291","0.09299640357494354","0.09299640357494354","0.09299640357494354"
"14039","0.21710540354251862","0.21710540354251862","0.21710540354251862","0.4087945222854614","0.4087945222854614","0.4087945222854614","0.06573136895895004","0.06573136895895004","0.06573136895895004","0.26419004797935486","0.26419004797935486","0.26419004797935486","0.5249163508415222","0.5249163508415222","0.5249163508415222","0.07000487297773361","0.07000487297773361","0.07000487297773361"
"14069","0.3954015374183655","0.3954015374183655","0.3954015374183655","1.9212621450424194","1.9212621450424194","1.9212621450424194","0.062160614877939224","0.062160614877939224","0.062160614877939224","0.2703089118003845","0.2703089118003845","0.2703089118003845","1.5339173078536987","1.5339173078536987","1.5339173078536987","0.10942746698856354","0.10942746698856354","0.10942746698856354"
"14099","0.25480541586875916","0.25480541586875916","0.25480541586875916","0.2800540328025818","0.2800540328025818","0.2800540328025818","0.0557815246284008","0.0557815246284008","0.0557815246284008","0.22850899398326874","0.22850899398326874","0.22850899398326874","0.34250277280807495","0.34250277280807495","0.34250277280807495","0.11889458447694778","0.11889458447694778","0.11889458447694778"
"14129","0.1643194556236267","0.1643194556236267","0.1643194556236267","0.34837257862091064","0.34837257862091064","0.34837257862091064","0.056495778262615204","0.056495778262615204","0.056495778262615204","0.17784854769706726","0.17784854769706726","0.17784854769706726","0.7011684775352478","0.7011684775352478","0.7011684775352478","0.10891524702310562","0.10891524702310562","0.10891524702310562"
"14159","0.34490516781806946","0.34490516781806946","0.34490516781806946","0.4851837158203125","0.4851837158203125","0.4851837158203125","0.08956882357597351","0.08956882357597351","0.08956882357597351","0.17878055572509766","0.17878055572509766","0.17878055572509766","0.8189727067947388","0.8189727067947388","0.8189727067947388","0.12447558343410492","0.12447558343410492","0.12447558343410492"
"14189","0.31093424558639526","0.31093424558639526","0.31093424558639526","0.5766117572784424","0.5766117572784424","0.5766117572784424","0.06069827079772949","0.06069827079772949","0.06069827079772949","0.18955470621585846","0.18955470621585846","0.18955470621585846","1.0354331731796265","1.0354331731796265","1.0354331731796265","0.08708497881889343","0.08708497881889343","0.08708497881889343"
"14219","0.252598375082016","0.252598375082016","0.252598375082016","0.3034747540950775","0.3034747540950775","0.3034747540950775","0.08265643566846848","0.08265643566846848","0.08265643566846848","0.4860963821411133","0.4860963821411133","0.4860963821411133","0.39054641127586365","0.39054641127586365","0.39054641127586365","0.10145895928144455","0.10145895928144455","0.10145895928144455"
"14249","0.15892039239406586","0.15892039239406586","0.15892039239406586","0.24652770161628723","0.24652770161628723","0.24652770161628723","0.049612123519182205","0.049612123519182205","0.049612123519182205","0.2167111188173294","0.2167111188173294","0.2167111188173294","0.29315653443336487","0.29315653443336487","0.29315653443336487","0.08029969781637192","0.08029969781637192","0.08029969781637192"
"14279","0.3356035649776459","0.3356035649776459","0.3356035649776459","0.24051089584827423","0.24051089584827423","0.24051089584827423","0.07853482663631439","0.07853482663631439","0.07853482663631439","0.6157596111297607","0.6157596111297607","0.6157596111297607","0.39224937558174133","0.39224937558174133","0.39224937558174133","0.07619442045688629","0.07619442045688629","0.07619442045688629"
"14309","0.350006103515625","0.350006103515625","0.350006103515625","1.3067399263381958","1.3067399263381958","1.3067399263381958","0.05630185082554817","0.05630185082554817","0.05630185082554817","0.24370364844799042","0.24370364844799042","0.24370364844799042","1.3910949230194092","1.3910949230194092","1.3910949230194092","0.09525083005428314","0.09525083005428314","0.09525083005428314"
"14339","0.3256545662879944","0.3256545662879944","0.3256545662879944","0.7446921467781067","0.7446921467781067","0.7446921467781067","0.07667115330696106","0.07667115330696106","0.07667115330696106","0.5805993676185608","0.5805993676185608","0.5805993676185608","0.34623226523399353","0.34623226523399353","0.34623226523399353","0.10227296501398087","0.10227296501398087","0.10227296501398087"
"14369","0.1558038890361786","0.1558038890361786","0.1558038890361786","0.3483666777610779","0.3483666777610779","0.3483666777610779","0.052470847964286804","0.052470847964286804","0.052470847964286804","0.3031458258628845","0.3031458258628845","0.3031458258628845","0.2888955771923065","0.2888955771923065","0.2888955771923065","0.0817738026380539","0.0817738026380539","0.0817738026380539"
"14399","0.1912451833486557","0.1912451833486557","0.1912451833486557","0.26442933082580566","0.26442933082580566","0.26442933082580566","0.06797736883163452","0.06797736883163452","0.06797736883163452","0.177729532122612","0.177729532122612","0.177729532122612","0.32651519775390625","0.32651519775390625","0.32651519775390625","0.09407971799373627","0.09407971799373627","0.09407971799373627"
"14429","0.4264978766441345","0.4264978766441345","0.4264978766441345","0.4013006091117859","0.4013006091117859","0.4013006091117859","0.07279478758573532","0.07279478758573532","0.07279478758573532","0.26071223616600037","0.26071223616600037","0.26071223616600037","0.40512487292289734","0.40512487292289734","0.40512487292289734","0.10535691678524017","0.10535691678524017","0.10535691678524017"
"14459","0.21398663520812988","0.21398663520812988","0.21398663520812988","0.27188608050346375","0.27188608050346375","0.27188608050346375","0.09419630467891693","0.09419630467891693","0.09419630467891693","0.28227499127388","0.28227499127388","0.28227499127388","0.2979976534843445","0.2979976534843445","0.2979976534843445","0.0776200070977211","0.0776200070977211","0.0776200070977211"
"14489","0.28857719898223877","0.28857719898223877","0.28857719898223877","0.7672942876815796","0.7672942876815796","0.7672942876815796","0.052045922726392746","0.052045922726392746","0.052045922726392746","0.336680144071579","0.336680144071579","0.336680144071579","0.8125749230384827","0.8125749230384827","0.8125749230384827","0.10411044210195541","0.10411044210195541","0.10411044210195541"
"14519","0.20638740062713623","0.20638740062713623","0.20638740062713623","0.26336199045181274","0.26336199045181274","0.26336199045181274","0.06466378271579742","0.06466378271579742","0.06466378271579742","0.17765483260154724","0.17765483260154724","0.17765483260154724","0.29615190625190735","0.29615190625190735","0.29615190625190735","0.08787792176008224","0.08787792176008224","0.08787792176008224"
