"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX"
"12059","43.757205963134766","43.757205963134766","43.757205963134766","89.44998168945312","89.44998168945312","89.44998168945312","20.789772033691406","20.789772033691406","20.789772033691406","43.58169937133789","43.58169937133789","43.58169937133789","89.7237319946289","89.7237319946289","89.7237319946289","20.647905349731445","20.647905349731445","20.647905349731445"
"12089","44.61272430419922","44.61272430419922","44.61272430419922","96.91566467285156","96.91566467285156","96.91566467285156","27.348129272460938","27.348129272460938","27.348129272460938","44.79795837402344","44.79795837402344","44.79795837402344","96.83283996582031","96.83283996582031","96.83283996582031","27.660316467285156","27.660316467285156","27.660316467285156"
"12119","41.20996856689453","41.20996856689453","41.20996856689453","98.8129653930664","98.8129653930664","98.8129653930664","20.431772232055664","20.431772232055664","20.431772232055664","41.31648254394531","41.31648254394531","41.31648254394531","98.5496826171875","98.5496826171875","98.5496826171875","20.470333099365234","20.470333099365234","20.470333099365234"
"12149","38.285091400146484","38.285091400146484","38.285091400146484","92.34764099121094","92.34764099121094","92.34764099121094","20.09050178527832","20.09050178527832","20.09050178527832","37.93330383300781","37.93330383300781","37.93330383300781","92.77763366699219","92.77763366699219","92.77763366699219","20.229991912841797","20.229991912841797","20.229991912841797"
"12179","45.308631896972656","45.308631896972656","45.308631896972656","103.28305053710938","103.28305053710938","103.28305053710938","25.679296493530273","25.679296493530273","25.679296493530273","45.15155792236328","45.15155792236328","45.15155792236328","103.46697235107422","103.46697235107422","103.46697235107422","25.85668182373047","25.85668182373047","25.85668182373047"
"12209","40.57296371459961","40.57296371459961","40.57296371459961","89.52725982666016","89.52725982666016","89.52725982666016","23.077342987060547","23.077342987060547","23.077342987060547","40.33687973022461","40.33687973022461","40.33687973022461","90.22916412353516","90.22916412353516","90.22916412353516","23.15533447265625","23.15533447265625","23.15533447265625"
"12239","41.58034896850586","41.58034896850586","41.58034896850586","93.11039733886719","93.11039733886719","93.11039733886719","19.082937240600586","19.082937240600586","19.082937240600586","41.23577117919922","41.23577117919922","41.23577117919922","92.39878845214844","92.39878845214844","92.39878845214844","18.92308235168457","18.92308235168457","18.92308235168457"
"12269","36.598934173583984","36.598934173583984","36.598934173583984","75.49431610107422","75.49431610107422","75.49431610107422","15.432710647583008","15.432710647583008","15.432710647583008","36.1539306640625","36.1539306640625","36.1539306640625","75.57418060302734","75.57418060302734","75.57418060302734","15.439208984375","15.439208984375","15.439208984375"
"12299","43.32029342651367","43.32029342651367","43.32029342651367","95.75550842285156","95.75550842285156","95.75550842285156","24.112071990966797","24.112071990966797","24.112071990966797","43.345848083496094","43.345848083496094","43.345848083496094","95.32282257080078","95.32282257080078","95.32282257080078","24.122421264648438","24.122421264648438","24.122421264648438"
"12329","45.11820602416992","45.11820602416992","45.11820602416992","97.22077941894531","97.22077941894531","97.22077941894531","19.666269302368164","19.666269302368164","19.666269302368164","44.89573287963867","44.89573287963867","44.89573287963867","96.75857543945312","96.75857543945312","96.75857543945312","19.31316566467285","19.31316566467285","19.31316566467285"
"12359","39.51988983154297","39.51988983154297","39.51988983154297","86.00872039794922","86.00872039794922","86.00872039794922","18.450918197631836","18.450918197631836","18.450918197631836","39.25709533691406","39.25709533691406","39.25709533691406","85.3755874633789","85.3755874633789","85.3755874633789","18.24100112915039","18.24100112915039","18.24100112915039"
"12389","40.35734558105469","40.35734558105469","40.35734558105469","86.1454086303711","86.1454086303711","86.1454086303711","24.2199649810791","24.2199649810791","24.2199649810791","40.47711944580078","40.47711944580078","40.47711944580078","86.40605926513672","86.40605926513672","86.40605926513672","24.030080795288086","24.030080795288086","24.030080795288086"
"12419","44.950233459472656","44.950233459472656","44.950233459472656","109.96464538574219","109.96464538574219","109.96464538574219","30.427846908569336","30.427846908569336","30.427846908569336","44.97833251953125","44.97833251953125","44.97833251953125","109.59968566894531","109.59968566894531","109.59968566894531","30.265077590942383","30.265077590942383","30.265077590942383"
"12449","41.0085334777832","41.0085334777832","41.0085334777832","88.53987884521484","88.53987884521484","88.53987884521484","22.380765914916992","22.380765914916992","22.380765914916992","40.841163635253906","40.841163635253906","40.841163635253906","88.19088745117188","88.19088745117188","88.19088745117188","22.414989471435547","22.414989471435547","22.414989471435547"
"12479","41.18879699707031","41.18879699707031","41.18879699707031","91.72586059570312","91.72586059570312","91.72586059570312","16.09976577758789","16.09976577758789","16.09976577758789","40.902164459228516","40.902164459228516","40.902164459228516","91.1817855834961","91.1817855834961","91.1817855834961","16.156145095825195","16.156145095825195","16.156145095825195"
"12509","41.35894012451172","41.35894012451172","41.35894012451172","90.30984497070312","90.30984497070312","90.30984497070312","21.58907699584961","21.58907699584961","21.58907699584961","41.43362045288086","41.43362045288086","41.43362045288086","90.44127655029297","90.44127655029297","90.44127655029297","21.657934188842773","21.657934188842773","21.657934188842773"
"12539","52.659549713134766","52.659549713134766","52.659549713134766","96.61648559570312","96.61648559570312","96.61648559570312","16.34090805053711","16.34090805053711","16.34090805053711","52.73088836669922","52.73088836669922","52.73088836669922","96.92302703857422","96.92302703857422","96.92302703857422","16.23640251159668","16.23640251159668","16.23640251159668"
"12569","42.834774017333984","42.834774017333984","42.834774017333984","85.37394714355469","85.37394714355469","85.37394714355469","26.74183464050293","26.74183464050293","26.74183464050293","42.4576301574707","42.4576301574707","42.4576301574707","85.63037109375","85.63037109375","85.63037109375","26.891996383666992","26.891996383666992","26.891996383666992"
"12599","38.242454528808594","38.242454528808594","38.242454528808594","82.4046859741211","82.4046859741211","82.4046859741211","22.837249755859375","22.837249755859375","22.837249755859375","38.20934295654297","38.20934295654297","38.20934295654297","82.45915985107422","82.45915985107422","82.45915985107422","23.101465225219727","23.101465225219727","23.101465225219727"
"12629","40.91044235229492","40.91044235229492","40.91044235229492","91.55909729003906","91.55909729003906","91.55909729003906","21.079803466796875","21.079803466796875","21.079803466796875","40.97934341430664","40.97934341430664","40.97934341430664","91.36354064941406","91.36354064941406","91.36354064941406","20.825326919555664","20.825326919555664","20.825326919555664"
"12659","42.270721435546875","42.270721435546875","42.270721435546875","94.06578063964844","94.06578063964844","94.06578063964844","20.0302734375","20.0302734375","20.0302734375","42.075279235839844","42.075279235839844","42.075279235839844","93.55007934570312","93.55007934570312","93.55007934570312","20.093055725097656","20.093055725097656","20.093055725097656"
"12689","42.557655334472656","42.557655334472656","42.557655334472656","95.54932403564453","95.54932403564453","95.54932403564453","21.56218147277832","21.56218147277832","21.56218147277832","42.40447235107422","42.40447235107422","42.40447235107422","95.57308197021484","95.57308197021484","95.57308197021484","21.654726028442383","21.654726028442383","21.654726028442383"
"12719","39.64448928833008","39.64448928833008","39.64448928833008","87.62496948242188","87.62496948242188","87.62496948242188","16.22146987915039","16.22146987915039","16.22146987915039","39.45827102661133","39.45827102661133","39.45827102661133","87.05144500732422","87.05144500732422","87.05144500732422","16.121829986572266","16.121829986572266","16.121829986572266"
"12749","42.048789978027344","42.048789978027344","42.048789978027344","91.98282623291016","91.98282623291016","91.98282623291016","25.975223541259766","25.975223541259766","25.975223541259766","42.21192169189453","42.21192169189453","42.21192169189453","91.77173614501953","91.77173614501953","91.77173614501953","26.20237159729004","26.20237159729004","26.20237159729004"
"12779","43.00279998779297","43.00279998779297","43.00279998779297","96.98551177978516","96.98551177978516","96.98551177978516","23.67557716369629","23.67557716369629","23.67557716369629","42.79872131347656","42.79872131347656","42.79872131347656","96.89974212646484","96.89974212646484","96.89974212646484","23.71207046508789","23.71207046508789","23.71207046508789"
"12809","40.95835876464844","40.95835876464844","40.95835876464844","90.19014739990234","90.19014739990234","90.19014739990234","21.791933059692383","21.791933059692383","21.791933059692383","40.64552307128906","40.64552307128906","40.64552307128906","89.72816467285156","89.72816467285156","89.72816467285156","21.806686401367188","21.806686401367188","21.806686401367188"
"12839","37.32673645019531","37.32673645019531","37.32673645019531","88.00792694091797","88.00792694091797","88.00792694091797","19.527246475219727","19.527246475219727","19.527246475219727","37.314720153808594","37.314720153808594","37.314720153808594","87.14386749267578","87.14386749267578","87.14386749267578","19.17017364501953","19.17017364501953","19.17017364501953"
"12869","51.099853515625","51.099853515625","51.099853515625","118.18437957763672","118.18437957763672","118.18437957763672","28.813905715942383","28.813905715942383","28.813905715942383","50.65127944946289","50.65127944946289","50.65127944946289","117.70620727539062","117.70620727539062","117.70620727539062","29.0325927734375","29.0325927734375","29.0325927734375"
"12899","38.034698486328125","38.034698486328125","38.034698486328125","85.63069915771484","85.63069915771484","85.63069915771484","15.166166305541992","15.166166305541992","15.166166305541992","37.96474838256836","37.96474838256836","37.96474838256836","84.93439483642578","84.93439483642578","84.93439483642578","15.369203567504883","15.369203567504883","15.369203567504883"
"12929","41.96884536743164","41.96884536743164","41.96884536743164","93.42310333251953","93.42310333251953","93.42310333251953","22.105281829833984","22.105281829833984","22.105281829833984","41.79969787597656","41.79969787597656","41.79969787597656","93.96275329589844","93.96275329589844","93.96275329589844","22.153987884521484","22.153987884521484","22.153987884521484"
"12959","38.11578369140625","38.11578369140625","38.11578369140625","88.54328155517578","88.54328155517578","88.54328155517578","15.526674270629883","15.526674270629883","15.526674270629883","37.792545318603516","37.792545318603516","37.792545318603516","89.2236328125","89.2236328125","89.2236328125","15.464677810668945","15.464677810668945","15.464677810668945"
"12989","38.6678466796875","38.6678466796875","38.6678466796875","82.2222900390625","82.2222900390625","82.2222900390625","20.87295913696289","20.87295913696289","20.87295913696289","38.92779541015625","38.92779541015625","38.92779541015625","81.75413513183594","81.75413513183594","81.75413513183594","20.987272262573242","20.987272262573242","20.987272262573242"
"13019","38.46215057373047","38.46215057373047","38.46215057373047","84.60543060302734","84.60543060302734","84.60543060302734","18.42497444152832","18.42497444152832","18.42497444152832","38.616024017333984","38.616024017333984","38.616024017333984","84.95927429199219","84.95927429199219","84.95927429199219","18.236013412475586","18.236013412475586","18.236013412475586"
"13049","45.55514907836914","45.55514907836914","45.55514907836914","116.49504852294922","116.49504852294922","116.49504852294922","30.87353515625","30.87353515625","30.87353515625","45.621219635009766","45.621219635009766","45.621219635009766","117.00533294677734","117.00533294677734","117.00533294677734","30.571271896362305","30.571271896362305","30.571271896362305"
